VirusTaxID,Virus,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusNCBIResolved,ICTVRatified
1530280,mediterranean horseshoe bat adenovirus 3,,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
1530281,mediterranean horseshoe bat adenovirus 4,,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
2126357,megabat betaherpesvirus,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1756189,megabat bufavirus 2,protoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
1756190,megabat bufavirus 3,protoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
1986399,megabat gammaherpesvirus,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2913382,megaderma bat coronavirus,,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
1747667,megaerops kusnotoi astrovirus,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2497859,megalocytivirus sp.,megalocytivirus,iridoviridae,pimascovirales,megaviricetes,TRUE,FALSE
3037243,megaptera novaeangliae alphaherpesvirus,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2809560,megrivirus sp.,megrivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2683333,melanogrammus aeglefinus-associated papillomavirus 1,,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
2683332,melanogrammus aeglefinus-associated papillomavirus 2,,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
3403318,melanotaenia duboulayi nidovirus,,,nidovirales,pisoniviricetes,TRUE,FALSE
3116717,meldvirus bat10183,,,,,TRUE,FALSE
3116718,meldvirus canis8760,,,,,TRUE,FALSE
3116726,meldvirus gallus11737,,,,,TRUE,FALSE
3116728,meldvirus gorilla27134,,,,,TRUE,FALSE
3116729,meldvirus homo7112,,,,,TRUE,FALSE
3116733,meldvirus mus15865,,,,,TRUE,FALSE
3116734,meldvirus mus17280,,,,,TRUE,FALSE
3116735,meldvirus mus29240,,,,,TRUE,FALSE
3116736,meldvirus pimephales22259,,,,,TRUE,FALSE
3116742,meldvirus sus6764,,,,,TRUE,FALSE
3116743,meldvirus sus6842,,,,,TRUE,FALSE
2982300,meleagrid alphaherpesvirus 2,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1330070,melegrivirus a,megrivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2971612,meles coronavirus,,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
1128073,meles meles circovirus-like virus,,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2650671,meliandou hantavirus,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
2940986,meliandou lophuromys virus,jeilongvirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2940987,meliandou mastomys virus,jeilongvirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2940988,meliandou praomys virus,jeilongvirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2940989,meliandou uranomys virus,jeilongvirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2707242,mella virus,,,,,TRUE,FALSE
1526585,melomys burtoni retrovirus,,retroviridae,ortervirales,revtraviricetes,TRUE,FALSE
1869097,melomys woolly monkey virus,gammaretrovirus,retroviridae,ortervirales,revtraviricetes,TRUE,FALSE
655487,melon-headed whale alphaherpesvirus,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
3160827,memtorquevirus hominid13,memtorquevirus,anelloviridae,,,TRUE,TRUE
3160828,memtorquevirus hominid14,memtorquevirus,anelloviridae,,,TRUE,TRUE
2956188,menegrothvirus gilly,menegrothvirus,naryaviridae,rivendellvirales,arfiviricetes,TRUE,TRUE
980880,menekre virus,arenavirus,arenaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
2832974,merbecovirus sp.,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
1110519,merlangius merlangus betanodavirus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
2860270,mesoplodon bidens alphaherpesvirus,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2860271,mesoplodon densirostris alphaherpesvirus,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1227348,mesoplodon densirostris herpesvirus,,,herpesvirales,herviviricetes,TRUE,FALSE
2860272,mesoplodon europaeus alphaherpesvirus,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
3051374,metaavulavirus delawarense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
2560318,metaavulavirus delawarense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
2560309,metaavulavirus falklandense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3051365,metaavulavirus galliense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3051372,metaavulavirus hongkongense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
2560316,metaavulavirus hongkongense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3051366,metaavulavirus japanense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3051369,metaavulavirus kazakhstanense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
2560315,metaavulavirus kunitachiense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3051371,metaavulavirus kunitachiense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3051367,metaavulavirus peixense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
2809562,metaavulavirus sp.,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
3051370,metaavulavirus taiwanense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3051373,metaavulavirus tennessense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
2560317,metaavulavirus tennessense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3051368,metaavulavirus yucaipaense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
2560313,metaavulavirus yucaipaense,metaavulavirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3047384,metapneumovirus avis,metapneumovirus,pneumoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
38525,metapneumovirus avis,metapneumovirus,pneumoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3048148,metapneumovirus hominis,metapneumovirus,pneumoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
162145,metapneumovirus hominis,metapneumovirus,pneumoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
2294154,metapneumovirus sp.,metapneumovirus,pneumoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
1580060,mfuwe bufavirus,protoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2878091,microbat bastrovirus,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
670539,microcanthus strigatus nervous necrosis virus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
2744370,micropterus dolomieu adomavirus 1,,,,,TRUE,FALSE
2681676,micropterus dolomieu adomavirus 2,,,,,TRUE,FALSE
3381537,micropterus nigricans adomavirus 1,,,,,TRUE,FALSE
1246481,micropterus salmoides betanodavirus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
3045951,micropterus salmoides ranavirus,ranavirus,iridoviridae,pimascovirales,megaviricetes,TRUE,FALSE
1592573,micropterus salmoides reovirus,,,reovirales,resentoviricetes,TRUE,FALSE
3403319,microrasbora erythromicron nidovirus,,,nidovirales,pisoniviricetes,TRUE,FALSE
431626,microtus agrestis cytomegalovirus 1,cytomegalovirus,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
431627,microtus arvalis cytomegalovirus 1,cytomegalovirus,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
11023,middelburg virus,alphavirus,togaviridae,martellivirales,alsuviricetes,TRUE,FALSE
1335626,middle east respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
3141885,miniopterus bat astrovirus,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
3141886,miniopterus bat calicivirus,,caliciviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3119327,miniopterus bat coronavirus,,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
694000,miniopterus bat coronavirus 1,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
694001,miniopterus bat coronavirus hku8,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
3128421,miniopterus bat hepatovirus,hepatovirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3128429,miniopterus bat shanbavirus 1,shanbavirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3128430,miniopterus bat shanbavirus 2,shanbavirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
1329678,miniopterus fuliginosus astrovirus,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2559938,miniopterus fuliginosus astrovirus xmm445,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1329680,miniopterus fuliginosus bocavirus,bocaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
1881088,miniopterus fuliginosus coronavirus,,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
1232868,miniopterus gleni paramyxovirus,,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
1232869,miniopterus griveaudi paramyxovirus,,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
3400665,miniopterus inflatus bastrovirus,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
3400666,miniopterus inflatus jeilongvirus,jeilongvirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
3400667,miniopterus inflatus ribovirus,,,,,TRUE,FALSE
2184394,miniopterus picornavirus 1,,,picornavirales,pisoniviricetes,TRUE,FALSE
2184395,miniopterus picornavirus 2,,,picornavirales,pisoniviricetes,TRUE,FALSE
2447802,miniopterus schreibersi polyomavirus 3,,polyomaviridae,sepolyvirales,papovaviricetes,TRUE,FALSE
2447803,miniopterus schreibersi polyomavirus 4,,polyomaviridae,sepolyvirales,papovaviricetes,TRUE,FALSE
1195280,miniopterus schreibersii astrovirus 1,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195281,miniopterus schreibersii astrovirus 10,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195282,miniopterus schreibersii astrovirus 11,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195283,miniopterus schreibersii astrovirus 12,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195284,miniopterus schreibersii astrovirus 13,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195285,miniopterus schreibersii astrovirus 2,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195286,miniopterus schreibersii astrovirus 3,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195287,miniopterus schreibersii astrovirus 4,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195288,miniopterus schreibersii astrovirus 5,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195289,miniopterus schreibersii astrovirus 6,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2559939,miniopterus schreibersii astrovirus 6/11/12,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195290,miniopterus schreibersii astrovirus 7,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195291,miniopterus schreibersii astrovirus 8,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1195292,miniopterus schreibersii astrovirus 9,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
2691588,miniopterus schreibersii bat coronavirus 1-related,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
416614,miniopterus schreibersii betaherpesvirus 2,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1325387,miniopterus schreibersii betaherpesvirus 3,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1835088,miniopterus schreibersii gammaherpesvirus 1,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1387877,miniopterus schreibersii parvovirus,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2971301,miniopterus schreibersii picornavirus,,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
1272575,miniopterus schreibersii rhabdovirus 1,,rhabdoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
1232870,miniopterus sororculus paramyxovirus,,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
1516078,mink avastrovirus,avastrovirus,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
1891972,mink bocavirus,bocaparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
154122,mink calicivirus,vesivirus,caliciviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3136574,mink coronavirus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
1913642,mink coronavirus 1,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
154121,mink enteric sapovirus,sapovirus,caliciviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3242812,mink icavirus,,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3242813,mink kobuvirus,kobuvirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3242814,mink picorna-like virus 1,,,picornavirales,pisoniviricetes,TRUE,FALSE
3242815,mink picorna-like virus 2,,,picornavirales,pisoniviricetes,TRUE,FALSE
3242816,mink picorna-like virus 3,,,picornavirales,pisoniviricetes,TRUE,FALSE
2867484,mink sapovirus,sapovirus,caliciviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3242817,mink stool-associated astrovirus,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
3242818,mink stool-associated calicivirus,,caliciviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3242819,mink stool-associated filovirus,,filoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
3242820,mink stool-associated parvovirus,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
3242821,mink stool-associated rhabdovirus,,rhabdoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
943160,minke whale astrovirus 1,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
943161,minke whale astrovirus 2,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
3239331,minnesota murine picornavirus 1,,,picornavirales,pisoniviricetes,TRUE,FALSE
2832985,minunacovirus sp.,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
291840,miopithecus talapoin lymphocryptovirus 1,lymphocryptovirus,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2948591,miroungine gammaherpesvirus 3,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1511779,mischivirus a,mischivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2809571,mischivirus sp.,mischivirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2716652,mischke partiti-like virus,,partitiviridae,durnavirales,duplopiviricetes,TRUE,FALSE
3403320,misgurnus anguillicaudatus nidovirus,,,nidovirales,pisoniviricetes,TRUE,FALSE
3403321,misgurnus anguillicaudatus tobanivirus,,tobaniviridae,nidovirales,pisoniviricetes,TRUE,FALSE
2448018,mista naita tulee virus 1,reptarenavirus,arenaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
2587224,mitovirus sp.,mitovirus,mitoviridae,cryppavirales,howeltoviricetes,TRUE,FALSE
3052335,mobatvirus laibinense,mobatvirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,TRUE
3052336,mobatvirus lenaense,mobatvirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,TRUE
3052337,mobatvirus novaense,mobatvirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,TRUE
3052338,mobatvirus quezonense,mobatvirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,TRUE
2809574,mobatvirus sp.,mobatvirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
3052339,mobatvirus xuansonense,mobatvirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,TRUE
1408137,mobuck virus,orbivirus,sedoreoviridae,reovirales,resentoviricetes,TRUE,FALSE
1172985,mogiana tick virus,,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
3238692,mojave rattlesnake adenovirus 1,,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
3127199,moko skink parvovirus,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
10279,molluscum contagiosum virus,molluscipoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
11809,moloney murine sarcoma virus,gammaretrovirus,retroviridae,ortervirales,revtraviricetes,TRUE,FALSE
3397074,molossid bat morbillivirus,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
3053629,molossus bat morbillivirus,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2737716,molossus coibensis gammaherpesvirus 1,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2911950,molossus molossus associated circovirus 1,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2911951,molossus molossus associated circovirus 2,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2911952,molossus molossus associated circovirus 3,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2911953,molossus molossus associated circovirus 4,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2911961,molossus molossus associated gemycircularvirus 1,gemycircularvirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911962,molossus molossus associated gemycircularvirus 2,gemycircularvirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911963,molossus molossus associated gemycircularvirus 3,gemycircularvirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911959,molossus molossus associated gemycircularvirus ansal 1,gemycircularvirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911999,molossus molossus associated gemygorvirus 1,gemygorvirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911991,molossus molossus associated gemykibivirus 1,gemykibivirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911992,molossus molossus associated gemykibivirus 2,gemykibivirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911993,molossus molossus associated gemykibivirus 3,gemykibivirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911994,molossus molossus associated gemykibivirus 4,gemykibivirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911995,molossus molossus associated gemykibivirus 5,gemykibivirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911997,molossus molossus associated gemykronzavirus 1,gemykroznavirus,genomoviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
2911998,molossus molossus associated porprismacovirus 1,porprismacovirus,smacoviridae,cremevirales,arfiviricetes,TRUE,FALSE
2737724,molossus molossus betaherpesvirus 1,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1955394,molossus molossus bunyavirus,,peribunyaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
3039826,molossus molossus chaphamaparvovirus,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
1959842,molossus molossus circovirus 1,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
1959843,molossus molossus circovirus 2,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
1959844,molossus molossus circovirus 3,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
1959845,molossus molossus circovirus 4,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
1959929,molossus molossus foamy virus 1,spumavirus,retroviridae,ortervirales,revtraviricetes,TRUE,FALSE
1959846,molossus molossus gammaherpesvirus 1,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
1959848,molossus molossus papillomavirus 1,,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
2911886,molossus molossus papillomavirus type 2,,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
3076665,molussus totiviridae 1,,totiviridae,ghabrivirales,chrymotiviricetes,TRUE,FALSE
3076666,molussus totiviridae 2,,totiviridae,ghabrivirales,chrymotiviricetes,TRUE,FALSE
3076667,molussus totiviridae 3,,totiviridae,ghabrivirales,chrymotiviricetes,TRUE,FALSE
3076668,molussus totiviridae 4,,totiviridae,ghabrivirales,chrymotiviricetes,TRUE,FALSE
3076669,molussus totiviridae 5,,totiviridae,ghabrivirales,chrymotiviricetes,TRUE,FALSE
3078378,mongolian gerbil adenovirus 1,,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
2904785,mongoose adenovirus,,adenoviridae,rowavirales,tectiliviricetes,TRUE,FALSE
2684263,mongoose picobirnavirus,picobirnavirus,picobirnaviridae,durnavirales,duplopiviricetes,TRUE,FALSE
2879287,mongoose-associated circovirus,circovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
2879288,mongoose-associated cyclovirus,cyclovirus,circoviridae,cirlivirales,arfiviricetes,TRUE,FALSE
10244,monkeypox virus,orthopoxvirus,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
3022429,monodontid alphaherpesvirus 2,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
2259728,monongahela hantavirus,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
1407609,monopterus albus rhabdovirus,,rhabdoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2824656,montifringilla taczanowskii pegivirus,pegivirus,flaviviridae,amarillovirales,flasuviricetes,TRUE,FALSE
11629,mopeia mammarenavirus,mammarenavirus,arenaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
3141890,mops bat astrovirus,,astroviridae,stellavirales,stelpaviricetes,TRUE,FALSE
3141891,mops bat calicivirus,,caliciviridae,picornavirales,pisoniviricetes,TRUE,FALSE
3119328,mops bat coronavirus,,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
3141892,mops bat papillomavirus,,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
3141925,mops bat parvovirus,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
3141893,mops bat picornavirus,,,picornavirales,pisoniviricetes,TRUE,FALSE
3141894,mops bat reovirus,,,reovirales,resentoviricetes,TRUE,FALSE
2917968,mops condylurus alphacoronavirus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
3052342,morbillivirus canis,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3052343,morbillivirus caprinae,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3052344,morbillivirus ceti,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3047832,morbillivirus felis,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
11234,morbillivirus hominis,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3052345,morbillivirus hominis,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3052346,morbillivirus pecoris,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
11241,morbillivirus pecoris,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
3052347,morbillivirus phocae,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
11240,morbillivirus phocae,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,TRUE
2078987,morbillivirus sp.,morbillivirus,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
2734628,morelia viridis nidovirus 2,,,nidovirales,pisoniviricetes,TRUE,FALSE
1232871,mormopterus acetabulosus paramyxovirus,,paramyxoviridae,mononegavirales,monjiviricetes,TRUE,FALSE
573900,morogoro mammarenavirus,,arenaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
589912,morone saxatilis nervous necrosis virus,,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
1481452,mosavirus a,mosavirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2697056,mosavirus sp.,mosavirus,picornaviridae,picornavirales,pisoniviricetes,TRUE,FALSE
2083199,mosso das pedras virus,alphavirus,togaviridae,martellivirales,alsuviricetes,TRUE,FALSE
2794517,motacilla cinerea parvo-like hybrid virus,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2794518,motacilla cinerea parvoviridae sp.,,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2707244,mott virus,,,,,TRUE,FALSE
2760741,mountain gorilla alphaherpesvirus,,orthoherpesviridae,herpesvirales,herviviricetes,TRUE,FALSE
341226,mouse adeno-associated virus 1,dependoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2913384,mouse coronavirus,,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
11757,mouse mammary tumor virus,betaretrovirus,retroviridae,ortervirales,revtraviricetes,TRUE,FALSE
2171376,mouse papillomavirus 1,,papillomaviridae,zurhausenvirales,papovaviricetes,TRUE,FALSE
267821,mouse parvovirus 2a,protoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
1316042,mouse parvovirus 6,protoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
1316043,mouse parvovirus 7,protoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
1174522,mouyassue virus,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
2169480,moyuka partiti-like virus,,picobirnaviridae,durnavirales,duplopiviricetes,TRUE,FALSE
1580058,mpulungu bufavirus,protoparvovirus,parvoviridae,piccovirales,quintoviricetes,TRUE,FALSE
2499618,muarterivirus afrigant,muarterivirus,arteriviridae,nidovirales,pisoniviricetes,TRUE,TRUE
60875,mucambo virus,alphavirus,togaviridae,martellivirales,alsuviricetes,TRUE,FALSE
2983973,mudanjiang phlebovirus,phlebovirus,phenuiviridae,bunyavirales,ellioviricetes,TRUE,FALSE
2969701,mudhopper letovirus,,coronaviridae,nidovirales,pisoniviricetes,TRUE,FALSE
2811215,mudlarkpox virus,,poxviridae,chitovirales,pokkesviricetes,TRUE,FALSE
985093,mugil cephalus betanodavirus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
241433,mugil cephalus encephalitis virus,betanodavirus,nodaviridae,nodamuvirales,magsaviricetes,TRUE,FALSE
1631303,mulberry mosaic dwarf associated virus,,geminiviridae,geplafuvirales,repensiviricetes,TRUE,FALSE
1562054,mulberry orbivirus,orbivirus,sedoreoviridae,reovirales,resentoviricetes,TRUE,FALSE
1266451,mulberry vein banding virus,,peribunyaviridae,bunyavirales,ellioviricetes,TRUE,FALSE
